timestamp,handle,packets,bytes,qlen,drops
2021-01-26 05:27:12.245406,11:,12,8752,499,0
2021-01-26 05:27:14.262183,1:,161,167586,850,0
2021-01-26 05:27:14.262183,122:,49,52234,51,0
2021-01-26 05:27:14.262183,124:,0,0,200,0
2021-01-26 05:27:14.262183,113:,1,1066,100,0
2021-01-26 05:27:14.262183,111:,7,7462,93,0
2021-01-26 05:27:14.262183,12:,149,158834,351,0
2021-01-26 05:27:14.262183,121:,100,106600,0,0
2021-01-26 05:27:14.262183,123:,0,0,100,0
2021-01-26 05:27:14.262183,112:,1,1066,99,0
2021-01-26 05:27:14.262183,114:,4,224,207,0
2021-01-26 05:27:14.262183,11:,12,8752,499,0
2021-01-26 05:27:16.294173,1:,169,176114,842,0
2021-01-26 05:27:16.294173,122:,57,60762,43,0
2021-01-26 05:27:16.294173,124:,0,0,200,0
2021-01-26 05:27:16.294173,113:,1,1066,100,0
2021-01-26 05:27:16.294173,111:,7,7462,93,0
2021-01-26 05:27:16.294173,12:,157,167362,343,0
2021-01-26 05:27:16.294173,121:,100,106600,0,0
2021-01-26 05:27:16.294173,123:,0,0,100,0
2021-01-26 05:27:16.294173,112:,1,1066,99,0
2021-01-26 05:27:16.294173,114:,4,224,207,0
2021-01-26 05:27:16.294173,11:,12,8752,499,0
2021-01-26 05:27:18.311568,1:,176,183576,835,0
2021-01-26 05:27:18.311568,122:,64,68224,36,0
2021-01-26 05:27:18.311568,124:,0,0,200,0
2021-01-26 05:27:18.311568,113:,1,1066,100,0
2021-01-26 05:27:18.311568,111:,7,7462,93,0
2021-01-26 05:27:18.311568,12:,164,174824,336,0
2021-01-26 05:27:18.311568,121:,100,106600,0,0
2021-01-26 05:27:18.311568,123:,0,0,100,0
2021-01-26 05:27:18.311568,112:,1,1066,99,0
2021-01-26 05:27:18.311568,114:,4,224,207,0
2021-01-26 05:27:18.311568,11:,12,8752,499,0
2021-01-26 05:27:20.327035,1:,184,192104,827,0
2021-01-26 05:27:20.327035,122:,71,75686,29,0
2021-01-26 05:27:20.327035,124:,0,0,200,0
2021-01-26 05:27:20.327035,113:,1,1066,100,0
2021-01-26 05:27:20.327035,111:,8,8528,92,0
2021-01-26 05:27:20.327035,12:,171,182286,329,0
2021-01-26 05:27:20.327035,121:,100,106600,0,0
2021-01-26 05:27:20.327035,123:,0,0,100,0
2021-01-26 05:27:20.327035,112:,1,1066,99,0
2021-01-26 05:27:20.327035,114:,4,224,207,0
2021-01-26 05:27:20.327035,11:,13,9818,498,0
2021-01-26 05:27:22.349097,1:,191,199566,820,0
2021-01-26 05:27:22.349097,122:,78,83148,22,0
2021-01-26 05:27:22.349097,124:,0,0,200,0
2021-01-26 05:27:22.349097,113:,1,1066,100,0
2021-01-26 05:27:22.349097,111:,8,8528,92,0
2021-01-26 05:27:22.349097,12:,178,189748,322,0
2021-01-26 05:27:22.349097,121:,100,106600,0,0
2021-01-26 05:27:22.349097,123:,0,0,100,0
2021-01-26 05:27:22.349097,112:,1,1066,99,0
2021-01-26 05:27:22.349097,114:,4,224,207,0
2021-01-26 05:27:22.349097,11:,13,9818,498,0
2021-01-26 05:27:24.365327,1:,198,207028,813,0
2021-01-26 05:27:24.365327,122:,85,90610,15,0
2021-01-26 05:27:24.365327,124:,0,0,200,0
2021-01-26 05:27:24.365327,113:,1,1066,100,0
2021-01-26 05:27:24.365327,111:,8,8528,92,0
2021-01-26 05:27:24.365327,12:,185,197210,315,0
2021-01-26 05:27:24.365327,121:,100,106600,0,0
2021-01-26 05:27:24.365327,123:,0,0,100,0
2021-01-26 05:27:24.365327,112:,1,1066,99,0
2021-01-26 05:27:24.365327,114:,4,224,207,0
2021-01-26 05:27:24.365327,11:,13,9818,498,0
2021-01-26 05:27:26.381150,1:,206,215556,805,0
2021-01-26 05:27:26.381150,122:,92,98072,8,0
2021-01-26 05:27:26.381150,124:,0,0,200,0
2021-01-26 05:27:26.381150,113:,1,1066,100,0
2021-01-26 05:27:26.381150,111:,9,9594,91,0
2021-01-26 05:27:26.381150,12:,192,204672,308,0
2021-01-26 05:27:26.381150,121:,100,106600,0,0
2021-01-26 05:27:26.381150,123:,0,0,100,0
2021-01-26 05:27:26.381150,112:,1,1066,99,0
2021-01-26 05:27:26.381150,114:,4,224,207,0
2021-01-26 05:27:26.381150,11:,14,10884,497,0
2021-01-26 05:27:28.402622,1:,213,223018,798,0
2021-01-26 05:27:28.402622,122:,99,105534,1,0
2021-01-26 05:27:28.402622,124:,0,0,200,0
2021-01-26 05:27:28.402622,113:,1,1066,100,0
2021-01-26 05:27:28.402622,111:,9,9594,91,0
2021-01-26 05:27:28.402622,12:,199,212134,301,0
2021-01-26 05:27:28.402622,121:,100,106600,0,0
2021-01-26 05:27:28.402622,123:,0,0,100,0
2021-01-26 05:27:28.402622,112:,1,1066,99,0
2021-01-26 05:27:28.402622,114:,4,224,207,0
2021-01-26 05:27:28.402622,11:,14,10884,497,0
2021-01-26 05:27:30.409069,1:,220,230480,791,0
2021-01-26 05:27:30.409069,122:,100,106600,0,0
2021-01-26 05:27:30.409069,124:,3,3198,198,0
2021-01-26 05:27:30.409069,113:,1,1066,100,0
2021-01-26 05:27:30.409069,111:,9,9594,91,0
2021-01-26 05:27:30.409069,12:,206,219596,294,0
2021-01-26 05:27:30.409069,121:,100,106600,0,0
2021-01-26 05:27:30.409069,123:,4,4264,96,0
2021-01-26 05:27:30.409069,112:,1,1066,99,0
2021-01-26 05:27:30.409069,114:,4,224,207,0
2021-01-26 05:27:30.409069,11:,14,10884,497,0
2021-01-26 05:27:32.416238,1:,227,237942,784,0
2021-01-26 05:27:32.416238,122:,100,106600,0,0
2021-01-26 05:27:32.416238,124:,6,6396,195,0
2021-01-26 05:27:32.416238,113:,1,1066,100,0
2021-01-26 05:27:32.416238,111:,9,9594,91,0
2021-01-26 05:27:32.416238,12:,213,227058,287,0
2021-01-26 05:27:32.416238,121:,100,106600,0,0
2021-01-26 05:27:32.416238,123:,8,8528,92,0
2021-01-26 05:27:32.416238,112:,1,1066,99,0
2021-01-26 05:27:32.416238,114:,4,224,207,0
2021-01-26 05:27:32.416238,11:,14,10884,497,0
2021-01-26 05:27:34.433127,1:,235,246470,776,0
2021-01-26 05:27:34.433127,122:,100,106600,0,0
2021-01-26 05:27:34.433127,124:,8,8528,192,0
2021-01-26 05:27:34.433127,113:,1,1066,100,0
2021-01-26 05:27:34.433127,111:,10,10660,90,0
2021-01-26 05:27:34.433127,12:,220,234520,280,0
2021-01-26 05:27:34.433127,121:,100,106600,0,0
2021-01-26 05:27:34.433127,123:,13,13858,88,0
2021-01-26 05:27:34.433127,112:,1,1066,99,0
2021-01-26 05:27:34.433127,114:,4,224,207,0
2021-01-26 05:27:34.433127,11:,15,11950,496,0
2021-01-26 05:27:36.439736,1:,243,254998,768,0
2021-01-26 05:27:36.439736,122:,100,106600,0,0
2021-01-26 05:27:36.439736,124:,12,12792,189,0
2021-01-26 05:27:36.439736,113:,1,1066,100,0
2021-01-26 05:27:36.439736,111:,10,10660,90,0
2021-01-26 05:27:36.439736,12:,228,243048,272,0
2021-01-26 05:27:36.439736,121:,100,106600,0,0
2021-01-26 05:27:36.439736,123:,17,18122,83,0
2021-01-26 05:27:36.439736,112:,1,1066,99,0
2021-01-26 05:27:36.439736,114:,4,224,207,0
2021-01-26 05:27:36.439736,11:,15,11950,496,0
2021-01-26 05:27:38.463346,1:,250,262460,761,0
2021-01-26 05:27:38.463346,122:,100,106600,0,0
2021-01-26 05:27:38.463346,124:,14,14924,186,0
2021-01-26 05:27:38.463346,113:,1,1066,100,0
2021-01-26 05:27:38.463346,111:,10,10660,90,0
2021-01-26 05:27:38.463346,12:,235,250510,265,0
2021-01-26 05:27:38.463346,121:,100,106600,0,0
2021-01-26 05:27:38.463346,123:,22,23452,79,0
2021-01-26 05:27:38.463346,112:,1,1066,99,0
2021-01-26 05:27:38.463346,114:,4,224,207,0
2021-01-26 05:27:38.463346,11:,15,11950,496,0
2021-01-26 05:27:40.498476,1:,258,270988,753,0
2021-01-26 05:27:40.498476,122:,100,106600,0,0
2021-01-26 05:27:40.498476,124:,17,18122,184,0
2021-01-26 05:27:40.498476,113:,1,1066,100,0
2021-01-26 05:27:40.498476,111:,11,11726,89,0
2021-01-26 05:27:40.498476,12:,242,257972,258,0
2021-01-26 05:27:40.498476,121:,100,106600,0,0
2021-01-26 05:27:40.498476,123:,26,27716,74,0
2021-01-26 05:27:40.498476,112:,1,1066,99,0
2021-01-26 05:27:40.498476,114:,4,224,207,0
2021-01-26 05:27:40.498476,11:,16,13016,495,0
2021-01-26 05:27:42.519855,1:,265,278450,746,0
2021-01-26 05:27:42.519855,122:,100,106600,0,0
2021-01-26 05:27:42.519855,124:,20,21320,181,0
2021-01-26 05:27:42.519855,113:,1,1066,100,0
2021-01-26 05:27:42.519855,111:,11,11726,89,0
2021-01-26 05:27:42.519855,12:,249,265434,251,0
2021-01-26 05:27:42.519855,121:,100,106600,0,0
2021-01-26 05:27:42.519855,123:,30,31980,70,0
2021-01-26 05:27:42.519855,112:,1,1066,99,0
2021-01-26 05:27:42.519855,114:,4,224,207,0
2021-01-26 05:27:42.519855,11:,16,13016,495,0
2021-01-26 05:27:44.541879,1:,272,285912,740,0
2021-01-26 05:27:44.541879,122:,100,106600,0,0
2021-01-26 05:27:44.541879,124:,23,24518,178,0
2021-01-26 05:27:44.541879,113:,1,1066,100,0
2021-01-26 05:27:44.541879,111:,11,11726,89,0
2021-01-26 05:27:44.541879,12:,256,272896,244,0
2021-01-26 05:27:44.541879,121:,100,106600,0,0
2021-01-26 05:27:44.541879,123:,34,36244,66,0
2021-01-26 05:27:44.541879,112:,1,1066,99,0
2021-01-26 05:27:44.541879,114:,4,224,208,0
2021-01-26 05:27:44.541879,11:,16,13016,496,0
2021-01-26 05:27:46.547920,1:,279,293374,733,0
2021-01-26 05:27:46.547920,122:,100,106600,0,0
2021-01-26 05:27:46.547920,124:,26,27716,175,0
2021-01-26 05:27:46.547920,113:,1,1066,100,0
2021-01-26 05:27:46.547920,111:,11,11726,89,0
2021-01-26 05:27:46.547920,12:,263,280358,237,0
2021-01-26 05:27:46.547920,121:,100,106600,0,0
2021-01-26 05:27:46.547920,123:,38,40508,62,0
2021-01-26 05:27:46.547920,112:,1,1066,99,0
2021-01-26 05:27:46.547920,114:,4,224,208,0
2021-01-26 05:27:46.547920,11:,16,13016,496,0
